in:Pt1 Y,in:Pt1 Z,in:Pt2 Y,in:Pt2 Z,in:Configuration,out:Displacement,img
-3.333333,26.666667,30,50,0,10.232454,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z50_Configuration0.png
3.333333,26.666667,30,50,0,16.114689,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z50_Configuration0.png
10,26.666667,30,50,0,33.339467,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z50_Configuration0.png
-10,30,30,50,0,6.293871,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z50_Configuration0.png
-3.333333,30,30,50,0,8.025172,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z50_Configuration0.png
3.333333,30,30,50,0,11.557181,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z50_Configuration0.png
10,30,30,50,0,20.743073,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z50_Configuration0.png
-10,20,33.333333,50,0,11.686941,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration0.png
-3.333333,20,33.333333,50,0,17.926165,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration0.png
3.333333,20,33.333333,50,0,33.250599,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration0.png
10,20,33.333333,50,0,100.803284,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z50_Configuration0.png
-10,23.333333,33.333333,50,0,9.042005,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration0.png
-3.333333,23.333333,33.333333,50,0,12.897568,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration0.png
3.333333,23.333333,33.333333,50,0,21.398959,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration0.png
10,23.333333,33.333333,50,0,48.948366,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z50_Configuration0.png
-10,26.666667,33.333333,50,0,7.327075,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration0.png
-3.333333,26.666667,33.333333,50,0,9.765088,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration0.png
3.333333,26.666667,33.333333,50,0,14.75042,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration0.png
10,26.666667,33.333333,50,0,28.149813,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z50_Configuration0.png
-10,30,33.333333,50,0,6.183891,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration0.png
-3.333333,30,33.333333,50,0,7.730794,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration0.png
3.333333,30,33.333333,50,0,10.711876,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration0.png
10,30,33.333333,50,0,17.849927,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z50_Configuration0.png
-10,20,36.666667,50,0,11.430579,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration0.png
-3.333333,20,36.666667,50,0,17.174817,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration0.png
3.333333,20,36.666667,50,0,30.784433,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration0.png
10,20,36.666667,50,0,85.7318,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z50_Configuration0.png
-10,23.333333,36.666667,50,0,8.869933,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration0.png
-3.333333,23.333333,36.666667,50,0,12.406624,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration0.png
3.333333,23.333333,36.666667,50,0,19.903714,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration0.png
10,23.333333,36.666667,50,0,42.399481,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z50_Configuration0.png
-10,26.666667,36.666667,50,0,7.212426,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration0.png
-3.333333,26.666667,36.666667,50,0,9.446828,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration0.png
3.333333,26.666667,36.666667,50,0,13.820288,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration0.png
10,26.666667,36.666667,50,0,24.784556,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z50_Configuration0.png
-10,30,36.666667,50,0,6.108085,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration0.png
-3.333333,30,36.666667,50,0,7.528708,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration0.png
3.333333,30,36.666667,50,0,10.139793,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration0.png
10,30,36.666667,50,0,15.972124,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z50_Configuration0.png
-10,20,40,50,0,11.275718,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z50_Configuration0.png
-3.333333,20,40,50,0,16.67881,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z50_Configuration0.png
3.333333,20,40,50,0,29.104144,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z50_Configuration0.png
10,20,40,50,0,76.178957,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z50_Configuration0.png
-10,23.333333,40,50,0,8.760226,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration0.png
-3.333333,23.333333,40,50,0,12.074155,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration0.png
3.333333,23.333333,40,50,0,18.867835,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration0.png
10,23.333333,40,50,0,38.053841,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z50_Configuration0.png
-10,26.666667,40,50,0,7.135573,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration0.png
-3.333333,26.666667,40,50,0,9.226933,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration0.png
3.333333,26.666667,40,50,0,13.171961,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration0.png
10,26.666667,40,50,0,22.51123,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z50_Configuration0.png
-10,30,40,50,0,6.054571,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z50_Configuration0.png
-3.333333,30,40,50,0,7.38607,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z50_Configuration0.png
3.333333,30,40,50,0,9.739782,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z50_Configuration0.png
10,30,40,50,0,14.700094,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z50_Configuration0.png
-10,20,30,42,1,13.08695,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z42_Configuration1.png
-3.333333,20,30,42,1,18.014473,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z42_Configuration1.png
3.333333,20,30,42,1,30.100242,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z42_Configuration1.png
10,20,30,42,1,82.181214,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z42_Configuration1.png
-10,23.333333,30,42,1,10.58513,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration1.png
-3.333333,23.333333,30,42,1,13.477261,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration1.png
3.333333,23.333333,30,42,1,19.848516,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration1.png
10,23.333333,30,42,1,40.020953,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z42_Configuration1.png
-10,26.666667,30,42,1,8.964648,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration1.png
-3.333333,26.666667,30,42,1,10.635575,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration1.png
3.333333,26.666667,30,42,1,14.060772,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration1.png
10,26.666667,30,42,1,23.239754,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z42_Configuration1.png
-10,30,30,42,1,7.919302,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z42_Configuration1.png
-3.333333,30,30,42,1,8.831828,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z42_Configuration1.png
3.333333,30,30,42,1,10.620913,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z42_Configuration1.png
10,30,30,42,1,14.936579,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z42_Configuration1.png
-10,20,33.333333,42,1,13.888559,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration1.png
-3.333333,20,33.333333,42,1,18.763045,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration1.png
3.333333,20,33.333333,42,1,30.101082,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration1.png
10,20,33.333333,42,1,73.678595,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z42_Configuration1.png
-10,23.333333,33.333333,42,1,11.185015,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration1.png
-3.333333,23.333333,33.333333,42,1,14.028008,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration1.png
3.333333,23.333333,33.333333,42,1,19.923214,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration1.png
10,23.333333,33.333333,42,1,36.824395,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z42_Configuration1.png
-10,26.666667,33.333333,42,1,9.427563,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration1.png
-3.333333,26.666667,33.333333,42,1,11.074036,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration1.png
3.333333,26.666667,33.333333,42,1,14.230546,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration1.png
10,26.666667,33.333333,42,1,21.895817,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z42_Configuration1.png
-10,30,33.333333,42,1,8.279622,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration1.png
-3.333333,30,33.333333,42,1,9.18934,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration1.png
3.333333,30,33.333333,42,1,10.850143,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration1.png
10,30,33.333333,42,1,14.461294,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z42_Configuration1.png
-10,20,36.666667,42,1,15.036965,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration1.png
-3.333333,20,36.666667,42,1,20.06051,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration1.png
3.333333,20,36.666667,42,1,31.283156,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration1.png
10,20,36.666667,42,1,71.173781,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z42_Configuration1.png
-10,23.333333,36.666667,42,1,12.002789,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration1.png
-3.333333,23.333333,36.666667,42,1,14.896448,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration1.png
3.333333,23.333333,36.666667,42,1,20.613368,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration1.png
10,23.333333,36.666667,42,1,35.829667,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z42_Configuration1.png
-10,26.666667,36.666667,42,1,10.035134,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration1.png
-3.333333,26.666667,36.666667,42,1,11.70358,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration1.png
3.333333,26.666667,36.666667,42,1,14.735748,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration1.png
10,26.666667,36.666667,42,1,21.556784,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z42_Configuration1.png
-10,30,36.666667,42,1,8.743489,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration1.png
-3.333333,30,36.666667,42,1,9.667382,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration1.png
3.333333,30,36.666667,42,1,11.262166,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration1.png
10,30,36.666667,42,1,14.467487,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z42_Configuration1.png
-10,20,40,42,1,16.762547,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z42_Configuration1.png
-3.333333,20,40,42,1,22.18818,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z42_Configuration1.png
3.333333,20,40,42,1,33.976705,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z42_Configuration1.png
10,20,40,42,1,74.070503,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z42_Configuration1.png
-10,23.333333,40,42,1,13.190566,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration1.png
-3.333333,23.333333,40,42,1,16.246497,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration1.png
3.333333,23.333333,40,42,1,22.057464,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration1.png
10,23.333333,40,42,1,36.712842,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z42_Configuration1.png
-10,26.666667,40,42,1,10.897283,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration1.png
-3.333333,26.666667,40,42,1,12.635524,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration1.png
3.333333,26.666667,40,42,1,15.658614,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration1.png
10,26.666667,40,42,1,22.067554,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z42_Configuration1.png
-10,30,40,42,1,9.39419,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z42_Configuration1.png
-3.333333,30,40,42,1,10.349519,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z42_Configuration1.png
3.333333,30,40,42,1,11.922288,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z42_Configuration1.png
10,30,40,42,1,14.896503,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z42_Configuration1.png
-10,20,30,44.666667,1,12.414159,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration1.png
-3.333333,20,30,44.666667,1,17.932157,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration1.png
3.333333,20,30,44.666667,1,31.831513,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration1.png
10,20,30,44.666667,1,97.135771,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z44.666667_Configuration1.png
-10,23.333333,30,44.666667,1,9.897307,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration1.png
-3.333333,23.333333,30,44.666667,1,13.249215,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration1.png
3.333333,23.333333,30,44.666667,1,20.829335,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration1.png
10,23.333333,30,44.666667,1,46.231453,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z44.666667_Configuration1.png
-10,26.666667,30,44.666667,1,8.248699,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration1.png
-3.333333,26.666667,30,44.666667,1,10.274854,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration1.png
3.333333,26.666667,30,44.666667,1,14.538619,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration1.png
10,26.666667,30,44.666667,1,26.427505,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z44.666667_Configuration1.png
-10,30,30,44.666667,1,7.164804,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration1.png
-3.333333,30,30,44.666667,1,8.352773,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration1.png
3.333333,30,30,44.666667,1,10.726562,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration1.png
10,30,30,44.666667,1,16.667038,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z44.666667_Configuration1.png
-10,20,33.333333,44.666667,1,12.737369,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
-3.333333,20,33.333333,44.666667,1,17.999192,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
3.333333,20,33.333333,44.666667,1,30.583977,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
10,20,33.333333,44.666667,1,82.574452,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
-10,23.333333,33.333333,44.666667,1,10.14854,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
-3.333333,23.333333,33.333333,44.666667,1,13.328842,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
3.333333,23.333333,33.333333,44.666667,1,20.117929,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
10,23.333333,33.333333,44.666667,1,40.611384,Pt1Y10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
-10,26.666667,33.333333,44.666667,1,8.449613,Pt1Y-10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
-3.333333,26.666667,33.333333,44.666667,1,10.376255,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
3.333333,26.666667,33.333333,44.666667,1,14.17854,Pt1Y3.333333_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
10,26.666667,33.333333,44.666667,1,23.806608,Pt1Y10_Pt1Z26.666667_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
-10,30,33.333333,44.666667,1,7.323828,Pt1Y-10_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
-3.333333,30,33.333333,44.666667,1,8.463403,Pt1Y-3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
3.333333,30,33.333333,44.666667,1,10.590945,Pt1Y3.333333_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
10,30,33.333333,44.666667,1,15.404909,Pt1Y10_Pt1Z30_Pt2Y33.333333_Pt2Z44.666667_Configuration1.png
-10,20,36.666667,44.666667,1,13.237087,Pt1Y-10_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
-3.333333,20,36.666667,44.666667,1,18.419857,Pt1Y-3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
3.333333,20,36.666667,44.666667,1,30.315146,Pt1Y3.333333_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
10,20,36.666667,44.666667,1,75.142118,Pt1Y10_Pt1Z20_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
-10,23.333333,36.666667,44.666667,1,10.501512,Pt1Y-10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
-3.333333,23.333333,36.666667,44.666667,1,13.609623,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
3.333333,23.333333,36.666667,44.666667,1,19.938651,Pt1Y3.333333_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
10,23.333333,36.666667,44.666667,1,37.590815,Pt1Y10_Pt1Z23.333333_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
-10,26.666667,36.666667,44.666667,1,8.708633,Pt1Y-10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
-3.333333,26.666667,36.666667,44.666667,1,10.589245,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
3.333333,26.666667,36.666667,44.666667,1,14.113058,Pt1Y3.333333_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
10,26.666667,36.666667,44.666667,1,22.379233,Pt1Y10_Pt1Z26.666667_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
-10,30,36.666667,44.666667,1,7.5161,Pt1Y-10_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
-3.333333,30,36.666667,44.666667,1,8.633046,Pt1Y-3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
3.333333,30,36.666667,44.666667,1,10.60925,Pt1Y3.333333_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
10,30,36.666667,44.666667,1,14.740714,Pt1Y10_Pt1Z30_Pt2Y36.666667_Pt2Z44.666667_Configuration1.png
-10,20,40,44.666667,1,13.951149,Pt1Y-10_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration1.png
-3.333333,20,40,44.666667,1,19.207088,Pt1Y-3.333333_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration1.png
3.333333,20,40,44.666667,1,30.894707,Pt1Y3.333333_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration1.png
10,20,40,44.666667,1,72.229855,Pt1Y10_Pt1Z20_Pt2Y40_Pt2Z44.666667_Configuration1.png
-10,23.333333,40,44.666667,1,10.982283,Pt1Y-10_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration1.png
-3.333333,23.333333,40,44.666667,1,14.09501,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration1.png
3.333333,23.333333,40,44.666667,1,20.194705,Pt1Y3.333333_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration1.png
10,23.333333,40,44.666667,1,36.215345,Pt1Y10_Pt1Z23.333333_Pt2Y40_Pt2Z44.666667_Configuration1.png
-10,26.666667,40,44.666667,1,9.047201,Pt1Y-10_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration1.png
-3.333333,26.666667,40,44.666667,1,10.919644,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration1.png
3.333333,26.666667,40,44.666667,1,14.282288,Pt1Y3.333333_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration1.png
10,26.666667,40,44.666667,1,21.703639,Pt1Y10_Pt1Z26.666667_Pt2Y40_Pt2Z44.666667_Configuration1.png
-10,30,40,44.666667,1,7.760334,Pt1Y-10_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration1.png
-3.333333,30,40,44.666667,1,8.871576,Pt1Y-3.333333_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration1.png
3.333333,30,40,44.666667,1,10.753013,Pt1Y3.333333_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration1.png
10,30,40,44.666667,1,14.447127,Pt1Y10_Pt1Z30_Pt2Y40_Pt2Z44.666667_Configuration1.png
-10,20,30,47.333333,1,12.431485,Pt1Y-10_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration1.png
-3.333333,20,30,47.333333,1,18.730808,Pt1Y-3.333333_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration1.png
3.333333,20,30,47.333333,1,34.996669,Pt1Y3.333333_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration1.png
10,20,30,47.333333,1,120.09178,Pt1Y10_Pt1Z20_Pt2Y30_Pt2Z47.333333_Configuration1.png
-10,23.333333,30,47.333333,1,9.798829,Pt1Y-10_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration1.png
-3.333333,23.333333,30,47.333333,1,13.725376,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration1.png
3.333333,23.333333,30,47.333333,1,22.818361,Pt1Y3.333333_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration1.png
10,23.333333,30,47.333333,1,55.496175,Pt1Y10_Pt1Z23.333333_Pt2Y30_Pt2Z47.333333_Configuration1.png
-10,26.666667,30,47.333333,1,8.060237,Pt1Y-10_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration1.png
-3.333333,26.666667,30,47.333333,1,10.508198,Pt1Y-3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration1.png
3.333333,26.666667,30,47.333333,1,15.797286,Pt1Y3.333333_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration1.png
10,26.666667,30,47.333333,1,31.196333,Pt1Y10_Pt1Z26.666667_Pt2Y30_Pt2Z47.333333_Configuration1.png
-10,30,30,47.333333,1,6.904825,Pt1Y-10_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration1.png
-3.333333,30,30,47.333333,1,8.405004,Pt1Y-3.333333_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration1.png
3.333333,30,30,47.333333,1,11.479761,Pt1Y3.333333_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration1.png
10,30,30,47.333333,1,19.45042,Pt1Y10_Pt1Z30_Pt2Y30_Pt2Z47.333333_Configuration1.png
-10,20,33.333333,47.333333,1,12.44648,Pt1Y-10_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration1.png
-3.333333,20,33.333333,47.333333,1,18.29583,Pt1Y-3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration1.png
3.333333,20,33.333333,47.333333,1,32.6592,Pt1Y3.333333_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration1.png
10,20,33.333333,47.333333,1,97.429125,Pt1Y10_Pt1Z20_Pt2Y33.333333_Pt2Z47.333333_Configuration1.png
-10,23.333333,33.333333,47.333333,1,9.831459,Pt1Y-10_Pt1Z23.333333_Pt2Y33.333333_Pt2Z47.333333_Configuration1.png
-3.333333,23.333333,33.333333,47.333333,1,13.460289,Pt1Y-3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z47.333333_Configuration1.png
3.333333,23.333333,33.333333,47.333333,1,21.420311,Pt1Y3.333333_Pt1Z23.333333_Pt2Y33.333333_Pt2Z47.333333_Configuration1.png
